Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-92.74002	-253.5527	160.8126	0.0800333	0.0101079	0.00874439	0.0056099	0.00587674	0.00929216	0.0228362	0.0314283	0.00118464	0.0148191	0.00245061	0.0143262	0.00300039	0.0112195	0.0056817	0.000966798	0.00139172	0.0061933	0.00325814	0.00558496	0.0244984	0.00170916	0.0172401	0.021472	0.0118635	0.00193625	0.000319291	0.0102277	0.00213761	0.00246594	0.00370781	0.00932627	0.00309979	0.00136296	0.000486139	0.00184166	0.0112662	0.00349496	0.00995146	0.000356448	0.00739927	0.00183335	0.00194229	0.00794985	0.00902301	0.0737217	0.0241975	0.00707109	0.00192852	0.00879951	0.00374864	0.0175918	0.0283161	0.0100198	0.00921708	0.00242261	0.01103	0.00309203	0.0103648	0.00131936	0.0134477	0.0203807	0.018641	0.00182477	0.0200397	0.000757081	0.00924658	0.00253706	0.00184867	0.00367104	0.00208059	0.00370895	0.00627768	0.00241705	0.00459982	0.000315781	0.00126229	0.00782876	0.0037257	0.00191503	0.00828892	0.00133943	0.00568598	0.000335783	0.00425255	0.0249196	0.00822965	0.0180168	0.000372515	0.00034521	0.0153324	0.00146744	0.0078244	0.6615326	1.338467	0.197645	0.453525	0.781387	1.27978	2.20495	5.05958	1.172299	2.023282	0.0945244	0.0119381	0.0103277	0.00662565	0.0069408	0.0109746	0.026971	0.0371188	0.00139914	0.0175023	0.00289432	0.0169202	0.00354365	0.0132509	0.00671045	0.00114185	0.00164371	0.00731468	0.00384807	0.00659619	0.0289342	0.00201863	0.0203616	0.0253598	0.0140115	0.00228683	0.000377103	0.0120796	0.00252466	0.00291244	0.00437916	0.0110149	0.00366105	0.00160974	0.000574161	0.00217511	0.0133061	0.00412777	0.0117533	0.000420988	0.00873901	0.0021653	0.00229396	0.00938927	0.0106567	0.0870701	0.0285788	0.0083514	0.00227771	0.0103928	0.00442738	0.020777	0.0334431	0.0118341	0.010886	0.00286126	0.0130271	0.00365188	0.0122415	0.00155825	0.0158826	0.0240709	0.0220162	0.00215516	0.0236681	0.00089416	0.0109208	0.00299643	0.0021834	0.00433573	0.00245731	0.00438051	0.00741434	0.00285469	0.00543268	0.000372957	0.00149085	0.00924626	0.00440029	0.00226178	0.00978975	0.00158195	0.0067155	0.000396581	0.00502254	0.0294316	0.00971974	0.021279	0.000439963	0.000407715	0.0181085	0.00173314	0.00924111	0.669234	0.330766	0.8466946
36	-102.0279	-263.1368	161.1089	0.0777896	0.00585903	0.0132833	0.00907294	0.00358348	0.00901589	0.0268531	0.0169373	0.000560816	0.00482366	0.00381383	0.0441428	0.0147903	0.0120727	0.0176216	0.00282794	0.0165249	0.00536738	0.00519715	0.00787474	0.0075772	0.0101728	0.0196722	0.00313696	0.00929443	0.00446204	0.0014705	0.00247564	0.00737294	0.0035905	0.0250289	0.00377518	0.00534017	0.00513314	0.00231528	0.0100315	0.00361784	0.00351679	0.0150003	0.000306374	0.00175522	0.0042399	0.00444138	0.00046544	0.00210048	0.0241907	0.0128468	0.00298624	0.00947215	0.00754604	0.0122605	0.0262231	0.0492121	0.0142947	0.013281	0.00367349	0.0159946	0.0142619	0.0112862	0.00230375	0.0337755	0.025741	0.0140922	0.0130633	0.0243429	0.00369812	0.0250796	0.00268414	0.000636921	0.0027474	0.00312321	0.00219057	0.0180446	0.00182954	0.0114266	0.00287624	0.0138986	0.0071463	0.00262077	0.0082675	0.01088	0.0292156	0.0398214	0.000681111	0.00795354	0.00395964	0.0262542	0.00783645	0.0130257	0.000195426	0.0149281	0.00173251	0.0312248	0.6840931	1.315907	0.373099	0.618269	0.860699	1.16185	1.61742	2.68026	0.7128825	1.923579	0.0720854	0.00542939	0.0123092	0.00840762	0.00332071	0.00835476	0.024884	0.0156953	0.000519691	0.00446994	0.00353416	0.0409059	0.0137057	0.0111874	0.0163294	0.00262057	0.0153131	0.0049738	0.00481605	0.00729729	0.00702157	0.0094268	0.0182297	0.00290693	0.00861288	0.00413484	0.00136267	0.00229411	0.00683228	0.00332721	0.0231936	0.00349835	0.00494858	0.00475673	0.0021455	0.00929586	0.00335255	0.0032589	0.0139003	0.000283908	0.00162651	0.00392899	0.00411569	0.00043131	0.00194646	0.0224168	0.0119047	0.00276726	0.00877756	0.00699269	0.0113614	0.0243001	0.0456034	0.0132465	0.0123071	0.00340411	0.0148217	0.0132161	0.0104586	0.00213482	0.0312988	0.0238534	0.0130588	0.0121054	0.0225578	0.00342694	0.0232406	0.00248731	0.000590216	0.00254593	0.00289419	0.00202994	0.0167214	0.00169538	0.0105887	0.00266533	0.0128794	0.00662227	0.00242859	0.00766125	0.0100822	0.0270732	0.0369014	0.000631165	0.00737031	0.00366928	0.024329	0.0072618	0.0120705	0.000181096	0.0138334	0.00160547	0.0289351	0.657953	0.342047	1.079132
72	-101.6167	-259.7993	158.1826	0.275886	0.0541693	0.00136327	0.00206053	0.00287024	0.0030522	0.0140569	0.0663759	0.0437211	0.00724683	0.00384487	0.0137603	0.00329235	0.0279598	0.019323	0.0106997	0.0174409	0.0101274	0.00533857	0.000843831	0.00855872	0.00384596	0.00503618	0.0372405	0.0247129	0.029804	0.00691036	0.00680087	0.0997343	0.0464355	0.00842749	0.0132219	0.0205516	0.0336547	0.0258928	0.0536581	0.0142812	0.00732595	0.000650411	0.00189436	0.0317327	0.00984136	0.000297428	0.00123164	0.0147847	0.00788415	0.0729775	0.0173043	0.0752535	0.0479837	0.0143066	0.000998425	0.0552582	0.0557206	0.0842835	0.0128692	0.120755	0.0322075	0.121281	1.49065e-05	0.0798553	0.0235791	0.00129247	0.0381185	0.0370527	0.0402777	0.00998076	0.0696608	0.0473718	0.0390259	0.014111	0.00765689	0.0547315	0.129804	0.015619	0.0403903	0.0286193	0.0169862	0.0571319	0.0173855	0.0458795	0.00809485	0.0140243	0.0381491	0.00822153	0.0627163	0.00785554	0.0280702	0.00441413	0.082597	0.00903451	0.0591335	0.182019	0.5451412	1.454859	0.746464	0.867094	0.956484	1.0455	1.15328	1.33965	0.2114311	2.668774	0.0882011	0.017318	0.000435839	0.000658756	0.00091762	0.000975793	0.00449403	0.0212205	0.0139777	0.00231683	0.00122921	0.00439919	0.00105257	0.0089388	0.00617758	0.00342071	0.00557589	0.00323776	0.00170675	0.000269774	0.00273624	0.00122956	0.00161008	0.0119059	0.00790075	0.00952838	0.00220926	0.00217425	0.0318852	0.0148455	0.00269428	0.00422708	0.0065704	0.0107595	0.00827798	0.0171546	0.00456572	0.00234212	0.000207938	0.000605629	0.010145	0.0031463	9.50884e-05	0.000393756	0.0047267	0.00252058	0.023331	0.0055322	0.0240587	0.0153405	0.00457385	0.000319198	0.0176661	0.017814	0.0269456	0.0041143	0.0386055	0.0102968	0.0387736	4.76564e-06	0.0255299	0.00753827	0.000413204	0.0121865	0.0118458	0.0128768	0.00319087	0.0222707	0.0151448	0.0124766	0.00451132	0.00244792	0.0174977	0.0414986	0.00499341	0.0129129	0.00914964	0.00543052	0.0182652	0.00555817	0.0146678	0.00258794	0.00448361	0.0121963	0.00262844	0.0200505	0.00251143	0.00897408	0.00141121	0.0264064	0.00288835	0.0189051	0.0581916	0.727429	0.272571	3.127915
108	-89.00084	-248.3228	159.322	0.112847	0.0316247	0.00367285	0.00722286	0.00547539	0.00146295	0.0622232	0.0201041	0.00700977	0.00520994	0.00287277	0.0064518	0.00375087	0.0118432	0.0082984	0.0340645	0.00516407	0.0565643	0.0105527	0.00121832	0.0177793	0.00270543	0.0146944	0.0094434	0.00838481	0.0382143	0.00363876	0.0077329	0.0241832	0.0156585	0.0169443	0.0052889	0.0148056	0.0151381	0.004536	0.0231506	0.0250875	0.00445179	0.00357151	0.0073732	0.00235164	0.00156342	0.000872305	0.0113986	0.00667869	0.0486798	0.0814093	0.00322833	0.0376007	0.0124403	0.000256132	5.73085e-05	0.00913001	0.0116174	0.0363638	0.0553102	0.0920504	0.00773633	0.0285655	2.38627e-05	0.0100864	0.0120858	0.000806597	0.00366348	0.0438509	0.0216165	0.00309541	0.0557717	0.0348897	0.0110983	0.00268422	0.00308058	0.0414641	0.0556658	0.00919085	0.00474666	0.0542778	0.013735	0.00699463	0.00509991	0.0224135	0.00318166	0.0606308	0.0642286	0.00451603	0.00857835	0.00517554	0.0424465	0.00102728	0.0678868	0.00389791	0.0269512	0.0570229	0.3074591	1.692541	0.862706	0.930508	0.97778	1.02272	1.07468	1.15914	0.1067837	5.504929	0.0603586	0.0169151	0.0019645	0.00386329	0.00292863	0.000782489	0.0332813	0.0107531	0.00374932	0.00278664	0.00153656	0.00345088	0.00200623	0.00633455	0.00443857	0.0182201	0.00276211	0.0302546	0.00564431	0.000651645	0.0095096	0.00144705	0.00785959	0.00505099	0.00448479	0.0204397	0.00194626	0.0041361	0.0129349	0.00837529	0.009063	0.00282887	0.00791908	0.00809691	0.00242617	0.0123826	0.0134186	0.00238113	0.0019103	0.00394371	0.00125782	0.000836225	0.00046657	0.00609678	0.00357223	0.0260374	0.0435435	0.00172674	0.0201115	0.00665395	0.000136997	3.06526e-05	0.00488338	0.00621378	0.0194499	0.0295838	0.049235	0.00413794	0.0152788	1.27635e-05	0.00539494	0.00646434	0.000431425	0.00195949	0.0234546	0.011562	0.00165564	0.0298306	0.0186615	0.00593614	0.00143571	0.00164771	0.0221779	0.029774	0.00491592	0.00253885	0.0290316	0.00734643	0.00374122	0.00272779	0.0119883	0.00170177	0.0324296	0.034354	0.00241549	0.00458831	0.00276825	0.0227034	0.000549461	0.0363106	0.00208488	0.0144154	0.0304999	0.84627	0.15373	1.869612
144	-86.92083	-247.05	160.1291	0.0198243	0.00158346	0.000822725	0.00127781	0.00702208	7.01011e-05	0.00577906	0.00560956	0.0093659	0.00188306	0.00421601	0.00481736	0.000901209	0.000821019	0.00553104	0.00427104	0.00337348	0.00328855	0.00122469	0.00243364	0.00224054	0.00158859	0.00223766	0.00080451	0.000117925	0.0036657	0.000554424	0.000837002	0.00106194	0.000801678	0.00212892	0.0010513	0.00479029	0.00146587	0.00761295	0.00870424	0.00633246	0.000667302	0.00493094	0.000162716	0.00283519	0.00516589	0.000297181	0.0046635	0.000405064	0.0102953	0.00778536	0.004346	0.00248504	0.00399235	0.00233883	0.00196242	0.0104263	0.00176974	0.00637628	0.000378551	0.000195422	0.00016592	0.000379246	3.48066e-05	0.00528027	0.00321024	0.000513965	0.00563498	0.00663148	0.000730664	0.000871811	0.000157337	0.00334138	0.00130912	3.79386e-05	0.00527079	0.00239297	0.00100992	0.000572676	0.000606066	0.00705771	0.00210062	0.00037724	0.00306626	0.0156461	0.000825063	0.00224774	0.000343954	0.00765243	3.72665e-05	0.00350095	0.000566912	0.000768748	0.000848046	0.0020466	0.00348833	0.00122416	0.6026944	1.397306	0.0904539	0.309775	0.693771	1.4414	3.22815	11.0554	1.737473	2.318431	0.0679982	0.00543135	0.00282199	0.00438294	0.0240861	0.00024045	0.0198225	0.0192411	0.0321255	0.00645897	0.0144611	0.0165238	0.00309119	0.00281613	0.0189717	0.0146499	0.0115712	0.0112799	0.00420076	0.0083475	0.00768515	0.00544895	0.00767528	0.00275951	0.000404488	0.0125735	0.0019017	0.00287096	0.00364251	0.00274979	0.0073023	0.003606	0.0164309	0.00502801	0.0261128	0.029856	0.0217207	0.00228888	0.0169134	0.000558124	0.00972484	0.0177192	0.00101935	0.015996	0.00138939	0.0353133	0.0267041	0.014907	0.0085238	0.0136939	0.00802231	0.0067312	0.0357628	0.00607028	0.0218709	0.00129845	0.000670308	0.000569114	0.00130083	0.000119388	0.0181116	0.0110113	0.00176292	0.0193283	0.0227463	0.00250621	0.00299035	0.000539673	0.0114611	0.00449034	0.000130131	0.0180791	0.008208	0.00346406	0.00196431	0.00207884	0.0242083	0.00720523	0.00129395	0.0105174	0.0536667	0.00283001	0.00770985	0.00117978	0.0262482	0.000127826	0.0120084	0.00194454	0.00263684	0.00290884	0.00701993	0.0119651	0.00419892	0.698653	0.301347	0.2915411
180	-96.27106	-259.1168	162.8457	0.100208	0.00500824	0.0113672	0.00192909	0.0184704	0.000734734	0.0148288	0.0257708	0.000838162	0.0283204	0.00385374	0.0117656	0.00159543	0.0233739	0.0039768	0.0057322	0.0140801	0.0166428	0.0126287	0.0222006	0.0232175	0.00145335	0.000418259	0.023013	0.00063294	0.00436385	0.00748449	0.00734376	0.00933309	0.0189505	0.0106529	0.0170107	0.00121629	0.0122108	0.00879177	0.0158974	0.0163669	0.0254614	0.0027531	0.000876695	0.00100901	0.00944285	0.00606957	0.00810372	0.00339914	0.0503592	0.0105502	0.022492	0.00558609	0.0270306	0.00389088	0.00753962	0.0129813	0.0198278	0.0108434	0.00423934	0.0249073	3.81037e-05	0.0175469	4.70513e-05	0.0179161	0.0130112	0.00633934	0.0370225	0.03552	0.0112039	0.00924183	0.0184743	0.00183092	0.0032412	0.00225937	0.0314921	0.0573613	0.0379719	0.0108226	0.00459491	0.00116863	0.0264539	0.00287456	0.00404091	0.00793242	0.000100613	0.0211291	0.00424492	0.0196124	0.00734379	0.035311	0.00494863	0.0357215	0.0111418	0.011441	0.00479588	0.119239	1.380475	0.6195247	0.955484	0.978036	0.993095	1.00695	1.02246	1.04659	0.03292683	0.4487763	0.0719636	0.00359662	0.00816328	0.00138536	0.0132643	0.000527643	0.0106492	0.0185071	0.00060192	0.0203381	0.00276753	0.00844938	0.00114575	0.0167858	0.00285591	0.00411654	0.0101115	0.0119519	0.0090692	0.0159432	0.0166734	0.00104371	0.00030037	0.0165266	0.00045454	0.00313387	0.00537493	0.00527386	0.00670249	0.0136092	0.00765031	0.0122161	0.00087347	0.00876909	0.00631374	0.0114166	0.0117537	0.0182849	0.00197712	0.000629591	0.000724611	0.00678131	0.00435881	0.00581962	0.00244107	0.0361651	0.00757654	0.0161524	0.00401161	0.0194118	0.00279421	0.00541452	0.00932243	0.0142392	0.00778712	0.00304445	0.0178869	2.73639e-05	0.0126012	3.37895e-05	0.0128663	0.00934389	0.00455255	0.0265874	0.0255084	0.008046	0.00663694	0.0132671	0.00131486	0.00232764	0.00162255	0.0226158	0.0411936	0.0272692	0.00777219	0.0032998	0.000839242	0.0189977	0.00206434	0.00290195	0.0056966	7.22547e-05	0.0151737	0.00304845	0.0140845	0.00527389	0.0253583	0.00355382	0.0256531	0.00800136	0.00821626	0.00344413	0.0856306	0.309762	0.690238	1.392482
216	-89.44949	-251.7103	162.2608	0.0322316	0.00103511	0.0143698	0.00342616	0.0140809	1.22698e-05	0.00427004	0.0135878	0.00329483	0.011566	0.00373152	0.000598168	0.000952987	0.00242683	0.00232907	0.00148086	0.0119474	0.00157439	0.00211442	0.00592417	0.0176827	0.003369	0.000253048	0.0170833	0.00027802	0.00603031	0.0145256	0.00266389	0.00253221	0.00855374	0.00437807	0.0130384	0.00520208	0.00183445	0.00405082	0.00224706	0.00566398	0.00314757	0.00269882	0.00123834	0.00447509	0.00150469	0.0106289	0.0080792	0.000157463	0.0402009	0.000603966	0.0221807	0.00097177	0.00596851	0.00174048	0.0186026	0.00549375	0.00648633	0.00250075	0.00139366	0.000712801	0.000775576	0.00125784	0.00237741	0.0169768	0.00172826	0.00746695	0.00450713	0.028502	0.0080104	0.000704536	0.00902142	0.0182656	0.00330623	4.00491e-05	0.0168534	0.000260762	0.00265463	0.00402839	0.00193656	0.0118487	0.00184888	0.00322237	0.00667236	0.0271691	0.00580525	0.0163303	0.00397777	0.0173208	0.000167151	0.0080924	0.00100072	0.0019222	0.00285122	0.00316545	0.00929218	0.00625164	1.352027	0.6479728	0.166875	0.417598	0.761524	1.31316	2.39465	5.99252	1.294663	0.4792602	0.0507792	0.00163076	0.0226389	0.00539775	0.0221838	1.93305e-05	0.00672723	0.0214068	0.00519084	0.0182217	0.00587883	0.000942383	0.00150138	0.00382334	0.00366933	0.00233303	0.0188226	0.00248037	0.00333116	0.00933323	0.0278581	0.00530768	0.000398664	0.0269139	0.000438006	0.00950045	0.0228843	0.00419683	0.00398937	0.013476	0.00689742	0.0205414	0.00819561	0.00289009	0.00638186	0.00354013	0.00892331	0.00495883	0.00425185	0.00195093	0.00705028	0.00237056	0.0167453	0.0127284	0.000248075	0.0633344	0.000951518	0.0349446	0.00153097	0.00940308	0.00274204	0.0293074	0.00865513	0.0102189	0.00393981	0.00219565	0.00112298	0.00122188	0.00198167	0.00374549	0.026746	0.00272279	0.0117638	0.00710076	0.0449034	0.01262	0.00110996	0.0142128	0.0287765	0.0052088	6.30953e-05	0.0265517	0.000410817	0.00418224	0.00634652	0.00305095	0.0186671	0.00291282	0.00507668	0.010512	0.0428035	0.00914588	0.0257275	0.00626677	0.027288	0.000263337	0.0127492	0.00157659	0.00302832	0.00449195	0.004987	0.0146394	0.00984914	0.323986	0.676014	0.6347396
252	-101.7486	-262.408	160.6593	0.190532	0.0321974	0.0154178	0.00127342	0.023987	0.024459	0.0105644	0.0222097	0.0635513	0.0337967	0.00441543	0.0275864	0.00285897	0.0331085	0.0413664	0.00142236	0.00822555	0.0576873	0.0143303	0.0216377	0.00923724	0.0172317	0.000715579	0.0158438	0.00452761	0.0223804	0.035971	0.0256332	0.00142997	0.0295685	0.00125617	0.00827633	0.060229	0.00503125	0.00428692	0.00901358	0.00340727	0.0117967	0.0513127	0.00695046	0.00179723	0.0148535	0.0248441	0.0109721	0.0265347	0.0313003	0.0103404	0.0446204	0.0379941	0.00761098	0.0249547	0.000701309	0.010905	0.101501	0.0800183	0.00890358	0.0163876	0.0115415	0.026662	0.00125808	0.0590903	0.013915	0.00582133	0.0111806	0.0205547	0.0430893	0.0155004	0.0172972	0.0144538	0.000261388	0.0291767	0.0121576	0.0173729	0.0407383	0.0263484	0.049791	0.000224802	0.0392107	0.0257729	0.0115256	0.0128344	0.00296075	0.00618792	0.0152236	0.0276652	0.0178183	0.0127977	0.0247874	0.0495164	0.00500198	0.0275689	0.00474415	0.0142732	0.8481984	1.151802	0.822902	0.909317	0.970778	1.0301	1.09973	1.21521	0.140939	1.357939	0.0897345	0.0151639	0.00726129	0.000599737	0.0112971	0.0115194	0.00497549	0.01046	0.0299306	0.0159171	0.00207952	0.0129923	0.00134648	0.015593	0.0194822	0.000669886	0.00387396	0.0271688	0.00674908	0.0101906	0.00435043	0.00811556	0.000337014	0.0074619	0.00213236	0.0105404	0.0169411	0.0120724	0.000673467	0.0139258	0.000591615	0.00389788	0.0283659	0.00236955	0.002019	0.0042451	0.00160471	0.00555586	0.0241666	0.00327344	0.000846434	0.00699553	0.0117007	0.00516749	0.012497	0.0147414	0.00486997	0.0210147	0.017894	0.00358452	0.0117528	0.000330294	0.00513588	0.0478035	0.037686	0.00419329	0.00771803	0.00543567	0.0125569	0.000592513	0.0278296	0.00655349	0.00274165	0.00526569	0.00968058	0.0202936	0.00730019	0.00814639	0.00680726	0.000123105	0.0137413	0.00572583	0.00818207	0.0191864	0.0124092	0.0234499	0.000105875	0.018467	0.0121382	0.00542816	0.00604459	0.00139441	0.00291431	0.00716983	0.0130294	0.00839183	0.00602728	0.011674	0.0233206	0.00235577	0.0129841	0.00223434	0.00672218	0.575901	0.424099	2.123291
288	-96.33023	-256.1073	159.7771	0.148064	0.0118952	0.0220851	0.012389	0.0625752	0.0327715	0.00576036	0.0113161	0.0225616	0.015725	0.00988563	0.012385	0.0114408	0.0133627	0.00984647	0.0114917	0.00363093	0.0509715	0.0433664	0.00378966	0.0541042	0.00293261	0.0182867	0.00638815	0.0458292	0.0759057	0.0398293	0.0320823	0.0158561	0.0222976	0.0412915	0.00500132	0.0766493	0.0010722	0.0100711	0.0202377	0.025486	0.0132343	0.0122297	0.000224956	0.00111014	0.00655288	0.0588518	0.000510138	0.00446595	0.028645	0.00706716	0.00990341	0.0276506	0.00698385	0.00577857	0.00268271	0.000852127	0.0324993	0.0175723	0.0568038	0.0509859	0.00422922	0.00551995	0.000385038	0.0139686	0.00464731	0.0281349	0.0116163	0.00473389	0.0176274	0.0237633	0.0354251	0.0270467	0.0163273	0.0316668	0.0232649	0.0461722	0.0770469	0.00914964	0.0187396	0.00122275	0.109308	0.0233567	0.00417525	0.00422248	0.00461609	0.0208932	0.00017011	0.00472843	0.00321225	0.0778178	0.0681819	0.0212594	0.00095486	0.031064	0.0197599	0.0586165	0.5929664	1.407034	0.702003	0.84151	0.947589	1.05531	1.18834	1.4245	0.2558344	2.372872	0.0671107	0.00539154	0.0100102	0.00561538	0.0283625	0.0148538	0.00261091	0.00512907	0.0102262	0.00712743	0.00448071	0.00561357	0.0051856	0.00605671	0.00446296	0.00520867	0.00164574	0.0231031	0.019656	0.00171768	0.024523	0.00132922	0.00828854	0.00289546	0.0207723	0.0344046	0.0180528	0.0145414	0.00718686	0.0101065	0.0187156	0.00226687	0.0347417	0.00048598	0.00456478	0.00917285	0.0115517	0.00599851	0.00554318	0.000101962	0.000503176	0.00297012	0.0266749	0.000231223	0.00202421	0.0129835	0.00320322	0.00448877	0.0125328	0.00316547	0.00261917	0.00121595	0.000386231	0.0147305	0.00796471	0.0257466	0.0231096	0.00191692	0.00250195	0.00017452	0.00633132	0.00210642	0.0127523	0.00526515	0.00214566	0.00798971	0.0107708	0.0160566	0.0122591	0.00740041	0.0143531	0.0105449	0.0209278	0.0349219	0.00414712	0.0084938	0.000554217	0.0495445	0.0105865	0.00189245	0.00191386	0.00209226	0.00946993	7.71032e-05	0.00214318	0.00145597	0.0352713	0.0309038	0.00963595	0.000432795	0.0140799	0.00895627	0.0265682	0.703517	0.296483	2.206264
