Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-86.06691	-245.6631	159.5962	0.0882746	0.00711397	0.0226107	0.0242275	0.0152296	0.0021385	0.00525537	0.0393578	8.34691e-05	0.0131601	0.00295288	0.00318058	0.00368267	0.00133936	0.0106341	0.00387868	0.0152344	0.000552946	0.00936478	0.000160015	0.00374311	0.0181976	0.00856874	0.00104484	0.00268561	0.000802936	0.00174459	0.000508074	0.0121469	0.0177033	0.00236227	0.0048418	0.0125407	0.000324083	0.0123779	0.000736771	0.0051356	0.000563379	0.00984519	0.00740873	0.00206047	0.00133967	0.016007	0.0018256	0.0265807	0.0155885	0.0127911	0.0101034	0.00512179	0.00126101	0.00747331	0.00231589	0.0089964	3.43704e-05	0.00779885	0.00314474	0.0105063	0.00425557	0.00455919	0.0036376	8.40732e-06	0.0146595	0.00443656	0.00372125	0.0109754	0.000382317	0.0242694	0.00671872	0.00376731	0.0182492	0.00362644	0.000796947	0.00853782	0.00454948	0.0269508	0.00265965	0.0174911	0.00478272	0.000406494	0.0011394	0.00184486	0.00711029	0.00397215	0.00426465	0.00939868	0.0109559	0.0107618	0.0020814	0.0043269	0.00230367	0.0347831	0.00072699	0.0198862	0.2731396	1.72686	0.281229	0.538648	0.824465	1.21291	1.8565	3.55582	0.9172742	6.322262	0.109297	0.00880811	0.0279953	0.0299971	0.0188565	0.00264777	0.0065069	0.0487306	0.000103347	0.0162941	0.00365609	0.00393802	0.00455968	0.00165832	0.0131665	0.00480236	0.0188624	0.000684627	0.0115949	0.000198122	0.00463451	0.0225312	0.0106093	0.00129366	0.00332517	0.00099415	0.00216006	0.000629069	0.0150396	0.0219192	0.00292483	0.00599484	0.0155272	0.000401261	0.0153256	0.000912228	0.00635861	0.000697544	0.0121898	0.00917306	0.00255116	0.00165871	0.019819	0.00226035	0.0329107	0.0193008	0.0158372	0.0125094	0.00634151	0.00156131	0.00925303	0.0028674	0.0111388	4.25555e-05	0.00965609	0.00389364	0.0130083	0.00526901	0.00564493	0.00450387	1.04095e-05	0.0181506	0.0054931	0.00460744	0.0135892	0.000473363	0.030049	0.00831874	0.00466448	0.0225952	0.00449006	0.000986734	0.010571	0.00563291	0.0333689	0.00329303	0.0216565	0.0059217	0.000503297	0.00141073	0.0022842	0.00880355	0.00491809	0.00528025	0.0116369	0.013565	0.0133246	0.00257707	0.00535732	0.00285227	0.0430664	0.000900118	0.024622	0.86343	0.13657	0.8076609
36	-100.3296	-260.6448	160.3152	0.0637986	0.0130345	0.00264168	0.0275306	0.0241991	0.00341155	0.00231383	0.03126	0.00332327	0.0537639	0.00541039	0.00645103	0.00266802	0.00672985	0.0194842	0.00534461	0.00995356	0.000556256	0.0106616	0.00535657	0.0154085	0.00271555	0.0268789	0.000400071	0.012867	0.00296427	0.0121263	0.0076168	0.0289367	0.0249192	0.01988	0.0012156	0.00894427	0.0137621	0.00492841	0.0306185	0.00669737	0.00102831	0.0398676	0.0394247	0.00486282	0.0169767	0.00147665	0.0151106	0.0100215	0.0157214	0.0399175	0.0192058	0.0149692	0.0303766	0.00858329	0.0186424	0.0246131	0.00111394	0.00849145	0.010028	0.0407044	0.00495004	0.00731684	0.00527306	0.00143752	0.0175788	0.00256944	0.0095897	0.0128157	0.000638445	0.0306146	0.00690614	0.0176	0.0281515	0.0208928	0.0094504	0.0155401	0.0173916	0.0367705	0.0128813	0.046318	0.0117536	0.0025054	0.000373799	0.000886785	0.0074169	0.00873322	0.0151047	0.019286	0.011253	0.00479403	0.00381577	0.0136852	0.00501394	0.0783263	0.00149211	0.0236592	0.5842635	1.415736	0.304752	0.560169	0.834603	1.19817	1.78518	3.28136	0.8591927	2.423113	0.0458095	0.00935919	0.00189681	0.0197679	0.0173757	0.00244961	0.0016614	0.0224457	0.00238621	0.0386042	0.00388483	0.00463205	0.00191573	0.00483225	0.0139903	0.0038376	0.00714698	0.00039941	0.00765535	0.00384619	0.0110638	0.00194985	0.0192999	0.000287264	0.00923889	0.00212844	0.00870706	0.00546911	0.0207775	0.0178928	0.0142745	0.000872839	0.00642228	0.0098816	0.00353876	0.021985	0.00480893	0.00073836	0.0286262	0.0283082	0.00349166	0.0121898	0.00106028	0.0108499	0.00719573	0.0112885	0.0286621	0.0137904	0.0107484	0.0218114	0.00616308	0.0133858	0.017673	0.000799844	0.00609714	0.00720041	0.0292271	0.00355429	0.00525373	0.00378623	0.00103219	0.0126221	0.00184494	0.00688571	0.00920206	0.000458425	0.0219823	0.00495883	0.0126374	0.0202137	0.0150017	0.00678569	0.0111583	0.0124877	0.0264024	0.00924918	0.0332578	0.00843947	0.00179896	0.0002684	0.00063674	0.00532557	0.00627073	0.0108457	0.0138479	0.00808	0.00344227	0.00273984	0.00982639	0.00360017	0.0562408	0.00107138	0.0169881	0.707868	0.292132	1.392695
72	-86.5881	-247.6173	161.0292	0.133838	0.0150012	0.0197201	0.0513931	0.0448735	0.00732372	0.0322279	0.0182609	0.00796213	0.0548616	0.0124312	0.0190751	0.00192718	0.0186733	0.0361948	0.0057823	0.00427309	0.0167506	0.0161705	0.0245727	0.0607654	0.00667485	0.0144369	0.00634704	0.0171933	0.00667252	0.0148608	0.00720179	0.0258704	0.0246652	0.0307782	0.00101801	0.0259168	0.0113544	0.00798479	0.00214586	0.0109002	0.0098029	0.0164969	0.04892	0.00289937	0.0149245	0.012896	0.00639338	0.0314346	0.0257818	0.0153243	0.0297343	0.0191744	0.0610955	0.0350211	0.0229141	0.018571	0.00211362	0.0100273	0.0109991	0.0885333	0.019706	0.0502813	0.0145807	0.000458698	0.0263263	0.00373699	0.00649594	0.00489899	0.0167029	0.0473974	0.0128503	0.0141438	0.0739011	0.0278197	0.00378978	0.00532953	0.0269256	0.0504819	0.0281112	0.0519109	0.07698	0.00910318	0.000790464	0.00268172	0.00922029	0.0140797	0.0181793	0.00456579	0.000930088	0.0119625	0.0132221	0.0282024	0.01114	0.0289379	0.00294162	0.0238693	1.056038	0.9439625	0.639564	0.804135	0.934253	1.07037	1.24357	1.56357	0.3231893	0.8938721	0.0655485	0.00734702	0.00965816	0.0251703	0.0219773	0.00358687	0.015784	0.00894346	0.00389954	0.0268691	0.0060883	0.00934222	0.000943859	0.00914547	0.0177268	0.00283194	0.00209279	0.00820378	0.00791969	0.0120348	0.0297605	0.00326908	0.00707065	0.00310854	0.00842063	0.00326794	0.00727824	0.00352716	0.0126703	0.0120801	0.015074	0.000498581	0.012693	0.00556095	0.00391064	0.00105096	0.00533847	0.00480108	0.00807953	0.0239591	0.00142	0.00730945	0.00631596	0.00313123	0.0153955	0.0126269	0.00750526	0.0145627	0.00939089	0.0299222	0.017152	0.0112224	0.00909534	0.00103517	0.00491099	0.00538692	0.0433602	0.00965121	0.0246258	0.00714106	0.000224653	0.0128936	0.00183023	0.00318146	0.00239933	0.00818043	0.0232134	0.00629357	0.0069271	0.0361939	0.013625	0.00185609	0.0026102	0.0131871	0.0247241	0.0137678	0.0254239	0.0377018	0.00445839	0.000387138	0.0013134	0.00451574	0.00689567	0.00890351	0.00223615	0.000455521	0.00585878	0.00647569	0.0138124	0.00545595	0.0141727	0.00144069	0.0116902	0.471981	0.528019	2.041812
108	-111.4756	-272.2537	160.7781	0.0218961	0.000286866	0.0163707	0.00458281	0.0204915	0.00414322	0.00608291	0.0182463	0.00077109	0.00396879	0.00951335	0.0106741	0.00450929	0.00896782	0.0192785	0.014164	0.00030945	0.012334	0.00410794	0.0163973	0.0105664	0.000387854	0.00259888	0.0213708	0.00382728	0.00576413	0.00158584	0.00941713	0.00506755	0.0109034	0.00512715	0.0126883	0.0267041	0.000999788	0.00235379	0.00605253	0.000999142	0.00464899	0.0162817	9.55054e-05	0.00249806	0.0073422	0.00217155	0.00600859	0.014183	0.0214446	0.0151679	0.00229928	0.00476962	0.00838352	0.00504583	0.023965	0.0180869	0.0119057	0.00243039	0.0118155	0.0182511	0.0196437	0.00351311	0.002314	0.0104525	0.000272107	0.000673379	0.00270948	0.00995498	0.000269501	0.00430884	0.00657243	0.00244609	0.0087319	0.000610988	0.0137558	0.00641271	0.00308206	0.08346	0.00115039	0.00665174	0.0201521	0.0108565	0.00214922	0.00897962	0.00295616	0.00218018	0.0266411	0.0281843	0.00847673	0.024698	0.00707692	0.00601457	0.0103967	0.00465427	0.00358278	0.0113404	0.6317779	1.368222	0.220441	0.478324	0.794473	1.2587	2.09063	4.53635	1.093369	2.16567	0.0247238	0.000323912	0.0184848	0.00517463	0.0231378	0.00467828	0.00686845	0.0206026	0.000870668	0.00448132	0.0107419	0.0120526	0.00509162	0.0101259	0.0217681	0.0159931	0.000349412	0.0139268	0.00463843	0.0185149	0.011931	0.000437941	0.0029345	0.0241306	0.00432153	0.00650851	0.00179064	0.0106333	0.00572197	0.0123115	0.00578927	0.0143268	0.0301526	0.0011289	0.00265776	0.00683415	0.00112817	0.00524936	0.0183843	0.000107839	0.00282066	0.00829037	0.00245198	0.00678453	0.0160146	0.0242139	0.0171267	0.0025962	0.00538557	0.00946616	0.00569745	0.0270598	0.0204226	0.0134432	0.00274425	0.0133414	0.020608	0.0221805	0.00396679	0.00261283	0.0118023	0.000307247	0.000760339	0.00305938	0.0112406	0.000304304	0.00486528	0.00742119	0.00276198	0.00985954	0.00068989	0.0155322	0.00724084	0.00348008	0.0942379	0.00129895	0.00751074	0.0227545	0.0122585	0.00242677	0.0101392	0.00333792	0.00246173	0.0300815	0.031824	0.00957141	0.0278875	0.00799083	0.00679129	0.0117393	0.00525532	0.00404545	0.0128049	0.684111	0.315889	0.8856303
144	-95.90847	-255.8245	159.916	0.0817299	0.00636247	0.0154402	0.00612554	0.00969653	0.00071214	0.0156738	0.0256714	0.00486395	0.0164339	0.00271145	0.027522	0.00301571	0.00940141	0.00516436	0.0244848	0.00638878	0.00330595	0.0012317	0.0137334	0.0133478	0.00177089	0.00182631	0.00416115	0.000795423	0.00424462	0.00674086	0.0087364	0.0339928	0.0231708	0.00237094	0.0054298	0.00167836	0.00511737	0.00214151	0.0229007	0.0508681	0.0138182	0.00682553	9.86968e-05	0.00635048	0.000222712	0.00269885	0.0050466	0.00680599	0.0192114	0.0210435	0.00772347	0.00392243	0.0208168	0.0104081	0.00769725	0.0035195	0.00455841	0.00493468	0.00105274	0.0024607	0.0182907	0.0257424	0.000895341	0.0499066	0.00629366	0.0193348	0.0158923	0.0126261	0.00223246	0.020885	0.00631206	0.00685188	0.00417023	0.00437007	0.000516768	0.0166273	0.0186413	0.0116644	0.0444713	0.00340106	0.00766037	0.00655733	0.00860886	0.000828373	0.00171099	0.0177978	0.00565911	0.0107159	0.0019628	0.0161918	0.00338097	0.0393932	0.00817043	0.0142483	0.0185186	0.00247566	0.3753818	1.624618	0.292634	0.549193	0.829467	1.20559	1.82085	3.41724	0.8885302	4.327908	0.0762985	0.00593965	0.0144142	0.00571847	0.00905214	0.000664815	0.0146322	0.0239654	0.00454072	0.0153418	0.00253126	0.025693	0.0028153	0.00877664	0.00482116	0.0228577	0.00596421	0.00308625	0.00114984	0.0128207	0.0124608	0.0016532	0.00170494	0.00388462	0.000742563	0.00396254	0.0062929	0.00815582	0.0317338	0.021631	0.00221338	0.00506896	0.00156682	0.00477729	0.00199919	0.0213789	0.0474877	0.0129	0.00637194	9.21379e-05	0.00592846	0.000207911	0.0025195	0.00471122	0.00635369	0.0179347	0.019645	0.0072102	0.00366177	0.0194334	0.00971647	0.00718572	0.00328561	0.00425548	0.00460674	0.000982781	0.00229718	0.0170752	0.0240317	0.000835841	0.04659	0.00587541	0.0180499	0.0148362	0.0117871	0.0020841	0.0194971	0.00589259	0.00639654	0.00389309	0.00407966	0.000482426	0.0155223	0.0174025	0.0108893	0.041516	0.00317504	0.0071513	0.00612156	0.00803676	0.000773323	0.00159729	0.016615	0.00528304	0.0100037	0.00183236	0.0151158	0.00315628	0.0367753	0.00762746	0.0133014	0.017288	0.00231114	0.812309	0.187691	1.071186
180	-95.54815	-255.4951	159.9469	0.0237256	0.00921484	0.00793881	0.0071273	0.00139855	0.000579643	0.012318	0.0285091	0.0029338	0.00879329	0.00925226	0.00107048	0.00189626	0.00171003	0.0105592	0.000641314	0.00189942	0.00338195	0.00415012	0.00993513	0.00144984	0.00169065	0.00438417	0.0028402	0.00357133	0.0105677	0.00191271	0.00580887	0.000454394	0.0043028	0.0022329	0.00403873	0.00224442	0.00764992	0.00144434	0.00923698	0.00937457	0.0122152	0.00126809	0.000130179	0.000707506	0.0114246	0.00239039	0.00875702	0.000426991	0.0223157	0.00945961	0.0171469	0.00185391	0.000949236	0.0100849	0.00387114	0.00716947	0.00180003	0.00688468	0.000506456	0.0153846	0.00643843	0.00234903	0.0135462	0.017977	0.00119723	0.00350834	0.0255366	0.0037247	0.00803588	0.00324387	0.00740325	0.00518545	0.00600283	0.00115231	0.00199738	0.0011166	0.000546985	0.029662	0.000497198	0.0197422	0.0030805	0.000228211	0.0103831	0.00172528	0.00230408	0.015847	0.00372162	0.00126859	0.000448881	0.00426568	0.0144496	0.00492298	0.0014515	0.000237549	0.00279721	0.00945533	0.4090174	1.590983	0.150808	0.39748	0.749884	1.33354	2.51585	6.63094	1.367863	3.889768	0.0401831	0.0156068	0.0134457	0.0120712	0.00236868	0.000981719	0.0208625	0.0482847	0.00496886	0.0148929	0.0156702	0.00181303	0.00321162	0.00289621	0.0178836	0.00108617	0.00321698	0.00572788	0.0070289	0.0168267	0.00245554	0.00286339	0.0074253	0.00481034	0.00604863	0.0178981	0.00323949	0.00983826	0.00076959	0.00728748	0.00378178	0.00684024	0.00380129	0.0129564	0.00244622	0.0156443	0.0158774	0.0206884	0.00214771	0.00022048	0.00119828	0.0193495	0.00404851	0.0148314	0.000723179	0.0377952	0.0160214	0.0290411	0.00313989	0.00160769	0.0170804	0.00655641	0.0121427	0.00304865	0.0116603	0.000857765	0.0260563	0.0109045	0.00397845	0.0229426	0.0304469	0.0020277	0.00594194	0.0432504	0.00630837	0.0136101	0.00549402	0.0125386	0.0087824	0.0101668	0.00195163	0.00338288	0.00189114	0.000926408	0.0502374	0.000842085	0.0334366	0.00521732	0.000386513	0.0175854	0.00292205	0.00390233	0.0268395	0.00630317	0.00214856	0.000760252	0.00722461	0.0244727	0.00833787	0.00245835	0.000402328	0.00473753	0.0160141	0.795491	0.204509	0.5904366
216	-93.21042	-255.058	161.8476	0.107139	0.00321284	0.0163136	0.0102131	0.00497277	0.000303708	0.0312351	0.02581	0.00130743	0.0215246	0.0137483	0.00246267	0.0104124	0.00357077	0.00849201	0.019409	0.0115401	0.00976882	0.0266038	0.00639516	0.0286905	0.0119474	0.0161005	0.00318513	0.0142153	0.0080706	0.0101328	0.00326566	0.000145289	0.0119672	0.00438939	0.00256	0.0209905	0.00313507	0.00376017	0.01829	0.0262278	0.033532	0.00461801	3.50278e-05	0.00170651	0.00298501	0.00621685	0.00472301	0.00209267	0.0102459	0.00208182	0.0312348	0.00409516	0.000808956	0.0122048	0.00245138	0.0141961	0.00410811	0.0302112	0.00806066	0.019701	0.0121082	0.0129232	0.0159781	0.0125468	0.00873328	0.00423049	0.10734	0.00199023	0.0107045	0.0247695	0.0090499	0.0118925	0.0175652	0.0118527	0.00294041	0.00819739	0.000950268	0.00783718	0.00164057	0.00355115	0.0297621	0.0117333	0.0102012	0.0147386	0.000666768	0.0104012	0.0168273	0.00428143	0.0038672	0.0172467	0.0314718	0.0184614	0.0238907	0.00597806	0.00417755	0.0204639	1.130417	0.8695827	0.346037	0.595976	0.850894	1.17523	1.67792	2.88986	0.7673274	0.7692581	0.0872618	0.00261677	0.013287	0.00831831	0.00405018	0.000247362	0.0254402	0.0210215	0.00106487	0.0175312	0.0111976	0.00200577	0.00848063	0.00290829	0.00691651	0.0158081	0.00939911	0.00795644	0.021668	0.00520868	0.0233676	0.00973084	0.0131134	0.0025942	0.011578	0.00657328	0.00825291	0.00265979	0.000118334	0.009747	0.00357504	0.00208505	0.0170962	0.00255343	0.00306255	0.0148967	0.0213618	0.0273109	0.00376125	2.85292e-05	0.00138991	0.00243121	0.00506346	0.00384676	0.00170442	0.00834497	0.00169559	0.0254399	0.0033354	0.000658873	0.00994048	0.00199659	0.0115624	0.00334594	0.0246062	0.00656519	0.0160459	0.00986181	0.0105256	0.0130137	0.0102191	0.00711302	0.00344562	0.0874253	0.00162099	0.00871853	0.0201741	0.0073709	0.0096861	0.0143064	0.00965367	0.00239489	0.00667656	0.000773967	0.00638317	0.0013362	0.00289231	0.0242404	0.00955649	0.00830858	0.0120042	0.000543064	0.00847151	0.0137054	0.00348711	0.00314973	0.014047	0.025633	0.0150363	0.0194584	0.00486897	0.0034025	0.0166673	0.434791	0.565209	1.227788
252	-91.89656	-252.4929	160.5963	0.136442	0.011456	0.00952538	0.0252254	0.0760334	0.00237407	0.0593696	0.0751233	0.00237962	0.0122608	0.0248803	0.00651337	0.00933509	0.00561052	0.0271719	0.0154576	0.0119669	0.00459703	0.0157205	0.00317593	0.0102169	0.0075875	0.0223385	0.0165717	0.00444011	0.0126999	0.0345665	0.00888071	0.00690732	0.00106918	0.0107648	0.00295863	0.0631731	0.00406755	0.00171292	0.00983588	0.0171243	0.0121388	0.00844614	6.50217e-05	0.00339979	0.00134883	0.0198733	0.00136998	0.00489872	0.012828	0.0179498	0.00333473	0.00158716	0.00133456	0.00526746	0.00461033	0.0346232	0.0161886	0.0359765	0.00555471	0.0259903	0.0141553	0.0433661	0.0166297	0.00415989	0.0219264	0.0116454	0.0491251	0.000977599	0.0189676	0.0184578	0.00842839	0.0204722	0.0126173	0.0139108	0.00448611	0.00665769	0.00379661	0.00380148	0.047631	0.00603825	0.0123052	0.0211085	0.00353199	0.0151118	0.00467591	0.0205034	0.0250283	0.00464649	0.00432584	0.0292644	0.0431796	0.00703649	0.0107736	0.00579987	0.00700721	0.0273612	0.6688135	1.331187	0.436818	0.667688	0.881597	1.1343	1.4977	2.28928	0.598873	1.99037	0.0877309	0.00736614	0.00612474	0.0162197	0.0488888	0.0015265	0.0381741	0.0483036	0.00153007	0.00788362	0.0159978	0.00418804	0.00600238	0.00360751	0.0174713	0.0099391	0.00769463	0.00295585	0.0101082	0.0020421	0.00656938	0.0048787	0.0143635	0.0106554	0.00285495	0.00816593	0.022226	0.00571022	0.00444135	0.000687473	0.00692168	0.00190237	0.0406198	0.0026154	0.00110139	0.00632439	0.0110108	0.00780516	0.0054308	4.18084e-05	0.00218604	0.000867285	0.0127784	0.000880883	0.00314984	0.00824831	0.0115416	0.00214421	0.00102053	0.000858114	0.00338693	0.0029644	0.0222624	0.0104092	0.0231326	0.00357163	0.0167116	0.00910172	0.0278841	0.0106928	0.00267477	0.0140985	0.0074879	0.031587	0.000628588	0.012196	0.0118682	0.00541938	0.0131635	0.00811281	0.00894451	0.00288453	0.00428084	0.00244119	0.00244432	0.0306263	0.00388254	0.00791217	0.0135726	0.00227104	0.00971674	0.00300657	0.0131835	0.016093	0.00298765	0.00278148	0.0188168	0.0277641	0.0045244	0.00692734	0.00372926	0.00450558	0.017593	0.665593	0.334407	1.55523
288	-86.64026	-246.4056	159.7653	0.0641387	0.00845817	0.00313044	0.0114059	0.0151691	0.00784084	0.0504963	0.0695164	0.0264553	0.0189596	0.00209344	0.00521178	0.0126252	0.00436975	0.0165374	0.0102034	0.00735595	0.0232833	0.0196783	0.000428926	0.0204604	0.00747602	0.0184774	0.0121002	0.00222572	0.0247416	0.0058825	0.00889978	0.0137696	0.000424177	0.00680738	0.00495323	0.00991258	0.00321855	0.000199564	0.00678411	0.00184842	0.0235156	0.0121152	0.000110318	0.00865377	0.0101587	0.000173451	0.0111949	0.00417674	0.0199523	0.0127944	0.0015718	0.0122367	0.00323649	0.00930701	0.0028689	0.0130853	0.0246396	0.0284673	0.0187718	0.0548416	0.0287146	0.0290716	0.0227951	0.00619426	0.0320045	0.00979939	0.0747152	0.000958578	0.00200496	0.0161225	0.000816921	0.0146173	0.0269441	0.00862845	0.0172175	0.000456783	0.0317294	0.00337056	0.0267245	0.00185539	0.00853273	0.0052449	0.00484531	0.00785968	0.00335049	0.0480307	0.0135787	0.000991735	0.00215209	0.00626234	0.0426121	0.00355268	0.032079	0.00415838	0.0184528	0.0462371	0.3542197	1.64578	0.466318	0.689311	0.890407	1.12308	1.45072	2.14446	0.5516209	4.646213	0.0458103	0.00604114	0.00223588	0.00814655	0.0108344	0.00560022	0.0360664	0.0496513	0.0188954	0.0135417	0.00149521	0.00372245	0.00901739	0.00312104	0.0118117	0.00728768	0.0052539	0.0166298	0.014055	0.000306355	0.0146136	0.00533966	0.0131973	0.00864239	0.0015897	0.0176714	0.0042015	0.00635656	0.00983478	0.000302963	0.00486209	0.00353779	0.00707994	0.00229881	0.000142536	0.00484547	0.00132021	0.0167957	0.00865312	7.87935e-05	0.00618085	0.00725574	0.000123885	0.00799584	0.00298319	0.0142507	0.00913825	0.00112264	0.00873991	0.00231163	0.00664742	0.00204907	0.00934599	0.0175985	0.0203324	0.0134075	0.03917	0.0205091	0.020764	0.0162812	0.00442418	0.0228588	0.0069991	0.0533644	0.000684653	0.00143202	0.0115153	0.000583476	0.0104403	0.0192445	0.00616276	0.0122974	0.000326252	0.0226623	0.00240738	0.0190877	0.00132519	0.0060944	0.0037461	0.00346071	0.00561369	0.00239304	0.0343054	0.00969841	0.000708335	0.0015371	0.0044728	0.0304352	0.00253746	0.022912	0.00297007	0.0131797	0.0330243	0.82289	0.17711	1.400094
