Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-86.06691	-245.6631	159.5962	0.9172742	6.322262	0.8076609
6	-89.25288	-249.4206	160.1677	0.6461302	4.508567	1.008221
12	-86.66286	-248.1261	161.4633	0.5882694	1.731337	0.9730925
18	-92.39221	-251.7422	159.35	0.6054667	5.493929	1.496306
24	-92.59166	-252.3099	159.7182	0.3510019	5.350824	1.438531
30	-96.02425	-256.345	160.3208	0.8002115	2.201817	1.521565
36	-100.3296	-260.6448	160.3152	0.8591927	2.423113	1.392695
42	-97.59907	-256.7356	159.1365	0.3845095	6.914705	1.570404
48	-102.4556	-262.0412	159.5856	0.6631721	3.833851	1.645635
54	-93.49676	-253.6617	160.1649	0.5147418	4.07821	1.252009
60	-99.50224	-260.1931	160.6909	0.8832553	2.049248	1.232224
66	-95.04043	-254.8515	159.8111	0.7341102	4.159584	1.339703
72	-86.5881	-247.6173	161.0292	0.3231893	0.8938721	2.041812
78	-95.05643	-254.5255	159.4691	0.5420643	3.357729	1.932185
84	-96.15203	-256.8311	160.6791	0.3962515	0.5586695	2.495209
90	-89.07632	-248.4285	159.3521	0.3412911	4.300613	1.923851
96	-94.90401	-254.711	159.807	0.4072173	3.166108	1.845893
102	-112.4444	-272.0329	159.5885	0.7814929	3.344073	1.68779
108	-111.4756	-272.2537	160.7781	1.093369	2.16567	0.8856303
114	-109.4453	-268.2837	158.8384	1.176083	7.870593	1.001849
120	-96.95399	-257.2332	160.2793	1.048294	3.372544	0.8750904
126	-93.99874	-254.2067	160.208	0.8549956	3.372544	1.139313
132	-93.31474	-252.9591	159.6443	0.5235454	6.131712	1.201231
138	-89.93226	-250.7661	160.8338	0.6329944	1.123276	1.810097
144	-95.90847	-255.8245	159.916	0.8885302	4.327908	1.071186
150	-96.19641	-257.2915	161.0951	0.7056099	1.336309	1.436249
156	-91.99733	-252.0311	160.0338	0.6195664	2.368179	1.79376
162	-86.43246	-246.3376	159.9051	0.7786985	2.096751	1.873248
168	-87.72902	-247.8284	160.0994	1.367863	3.458291	0.6007512
174	-92.80898	-253.8097	161.0007	1.367863	1.676193	0.4998346
180	-95.54815	-255.4951	159.9469	1.367863	3.889768	0.5904366
186	-101.2072	-261.2938	160.0865	1.192186	3.909543	0.6631691
192	-104.3853	-264.4347	160.0494	0.9887345	3.909543	0.9773268
198	-108.584	-266.6324	158.0484	0.8215629	16.72914	0.929759
204	-104.3067	-263.3704	159.0637	0.9161788	8.696407	0.8754816
210	-99.07922	-258.2692	159.19	0.7132608	7.774216	1.124565
216	-93.21042	-255.058	161.8476	0.7673274	0.7692581	1.227788
222	-84.64576	-245.7758	161.1301	0.7673274	1.584493	1.208323
228	-89.77456	-250.3255	160.5509	0.8256562	2.435009	1.224141
234	-92.72873	-253.2037	160.475	0.4365935	2.679582	1.498732
240	-97.11389	-256.7556	159.6417	0.5833867	5.660968	1.250261
246	-88.83435	-248.7743	159.94	0.4564	4.754528	1.311827
252	-91.89656	-252.4929	160.5963	0.598873	1.99037	1.55523
258	-88.53068	-249.6458	161.1152	0.5914592	1.105451	1.65301
264	-89.01628	-248.6904	159.6741	0.358445	2.316945	2.22515
270	-91.57788	-250.9963	159.4184	0.354587	4.226504	1.885967
276	-88.23707	-248.1761	159.939	0.6256328	4.646213	1.198514
282	-80.65018	-240.491	159.8409	0.4405338	4.646213	1.427581
288	-86.64026	-246.4056	159.7653	0.5516209	4.646213	1.400094
294	-84.15639	-244.6338	160.4774	1.028308	2.554555	1.056449
300	-90.62357	-249.5869	158.9633	0.595404	10.57108	0.9996445
306	-87.53617	-247.3338	159.7976	0.5087643	4.673445	1.401986
312	-84.99927	-244.7082	159.709	0.3406282	3.886031	1.773659
318	-86.35403	-245.6201	159.266	0.1948732	4.067438	2.128487
324	-88.46944	-248.4296	159.9601	0.1859129	1.559902	2.445136
330	-97.55986	-256.7211	159.1612	0.2480431	5.107428	1.954707
336	-99.37211	-261.2613	161.8892	0.4859894	0.4663309	1.74028
342	-119.4463	-279.1033	159.6571	1.006323	3.573901	1.406367
348	-108.5233	-268.9593	160.436	1.006323	2.652286	1.072388
354	-96.99189	-257.3852	160.3934	0.6224522	3.397172	1.172498
360	-91.67685	-251.5952	159.9183	0.5879418	5.633278	1.003037
366	-93.77194	-253.1879	159.4159	0.5752876	5.633278	1.442111
372	-89.84081	-251.2798	161.439	0.4890332	0.9789904	1.581532
378	-87.52409	-247.4751	159.951	0.4735449	2.346271	1.957476
384	-83.57687	-242.7252	159.1484	0.572666	4.456488	1.872029
390	-92.15023	-252.6233	160.4731	1.986283	1.287183	0.2472883
396	-100.1287	-259.6238	159.4951	1.956431	3.448685	0.3755861
402	-91.77538	-252.043	160.2676	0.03688656	1.876044	2.210891
408	-94.94245	-254.4925	159.55	0.1943163	3.978916	1.96049
414	-87.11415	-248.0721	160.9579	1.047697	1.356061	1.260711
420	-90.19222	-251.9468	161.7546	1.031069	0.8753417	0.9557981
426	-90.16609	-251.1906	161.0245	0.996978	1.248552	1.31962
432	-97.97933	-258.1896	160.2103	0.9481881	3.46138	1.018553
438	-98.78009	-258.7573	159.9772	1.022347	3.322222	1.211545
444	-86.56326	-247.4366	160.8733	0.07091395	1.410297	2.00125
450	-84.82403	-245.9434	161.1194	0.2925928	0.8952058	2.00125
456	-82.75028	-243.4419	160.6917	0.5291575	0.9066834	2.119286
462	-89.58248	-250.3731	160.7906	0.873021	2.434283	0.9584433
468	-90.3194	-252.0356	161.7162	0.6851228	0.8476843	1.327826
474	-95.22595	-256.1403	160.9144	0.7421861	0.6151361	2.06931
480	-106.6867	-267.703	161.0163	0.2452023	0.5802474	2.357447
486	-101.377	-260.9094	159.5323	0.1914906	2.157108	2.475821
492	-91.44613	-253.7093	162.2632	0.3573723	0.4808647	1.545881
498	-92.45867	-252.8683	160.4096	0.2111115	1.515838	2.162194
504	-94.18994	-253.559	159.369	0.2755856	2.843356	2.311713
510	-96.50915	-256.9982	160.489	0.149907	0.4982913	2.823217
516	-100.1599	-259.8499	159.69	0.670854	1.461423	2.354897
522	-98.23648	-258.7822	160.5457	0.01405466	1.873128	2.045207
528	-94.97055	-255.2551	160.2846	0.05073878	2.377066	2.00653
534	-101.2337	-260.2437	159.01	0.1212305	2.70128	2.673236
540	-93.50812	-255.0171	161.5089	0.0692078	1.014152	1.804925
546	-90.43698	-250.7587	160.3217	0.1665908	1.209176	2.402704
552	-91.09833	-250.7742	159.6759	0.3235261	1.883653	2.402704
558	-101.2766	-261.6784	160.4018	0.6582655	0.7563243	2.334368
564	-91.51911	-252.8795	161.3604	0.7693938	0.6155257	1.748075
570	-90.06308	-250.4126	160.3495	0.620953	1.916568	1.748075
576	-80.4811	-241.3415	160.8604	0.1966727	2.059502	1.626639
582	-77.87055	-239.4307	161.5601	0.5130534	0.6598323	1.744513
588	-80.94842	-242.4448	161.4964	0.3586698	0.8351958	1.744513
594	-87.65054	-248.2145	160.5639	0.3586698	2.596255	1.519855
600	-84.86513	-244.0488	159.1837	0.1493808	8.065323	1.538457
606	-82.17452	-241.3088	159.1342	0.2888836	5.413591	1.889685
612	-100.1378	-260.4987	160.3609	1.011309	2.898909	1.032865
618	-98.9476	-258.6286	159.681	1.011309	4.099286	1.235581
624	-95.97948	-255.9835	160.004	0.9231128	2.330203	1.613786
630	-97.55541	-258.1239	160.5684	1.0892	1.888989	1.242013
636	-99.77875	-260.4609	160.6821	1.07221	2.314117	0.9274268
642	-92.68436	-253.3392	160.6548	1.198933	2.314117	0.8101053
648	-98.1393	-258.0752	159.9359	1.171018	3.710053	0.9784904
